面積,周長,長軸長度,短軸長度,偏心率,凸殼面積,延伸比率,米種類
13822,491.661011,212.1354065,83.6546249,0.9189623,14073,0.65469873,1
12865,460.665985,193.3482361,85.7244034,0.896339715,13120,0.63455659,1
16051,516.174011,214.877182,96.845108,0.892675579,16479,0.67963755,1
13169,474.837006,201.3801117,84.4870911,0.907736659,13505,0.54711258,1
9854,397.066986,169.1532288,74.6322327,0.897403479,9992,0.72392005,2
11221,418.561005,168.1425018,85.7648544,0.860131443,11455,0.76772028,2
16734,531.507019,220.6954803,97.8393326,0.896362066,17242,0.65711147,1
11722,423.701996,174.9562988,85.8146133,0.871445894,11891,0.61125308,2
14284,499.915008,213.1660614,86.9261551,0.913077474,14678,0.70458245,1
11702,432.773987,177.7246094,84.6633224,0.879242897,11975,0.59716266,1
12281,442.110992,177.9575348,89.7089615,0.863643467,12666,0.59907317,2
13855,487.830994,207.1084442,86.0237045,0.909659028,14214,0.55155253,1
12817,460.552002,191.1878815,86.313591,0.892291605,13132,0.60233092,1
11219,433.713013,180.3164215,80.2533798,0.895495892,11485,0.70048702,2
10030,414.384003,181.6005707,70.7599487,0.920964658,10152,0.77189469,2
14232,492.54599,205.026947,89.5580826,0.89955318,14620,0.71517587,1
11422,425.128998,176.6568604,82.9521561,0.882897079,11608,0.65090036,2
9510,401.492004,169.6710052,72.3847122,0.90443188,9764,0.65455294,2
10788,402.334992,160.8686371,86.5540237,0.842918277,10961,0.76234895,2
12811,453.937012,185.7288971,89.5105896,0.876203001,13112,0.58508402,2
14761,499.510986,210.7987671,90.5555344,0.903027415,15197,0.65832663,1
10580,409.088989,173.3169861,78.0471191,0.892870128,10731,0.58131868,2
13950,476.337006,193.6352386,92.9441681,0.877270579,14280,0.7156415,1
16138,531.059021,224.3472137,92.9473343,0.910139799,16482,0.53966028,1
12269,436.011993,177.8847504,88.848114,0.8663311,12466,0.74583584,2
12273,441.19101,182.0991516,86.5935059,0.879699826,12469,0.62097752,2
13115,461.036011,195.0187378,86.7828369,0.895531833,13381,0.7384572,1
14853,488.561005,201.5631256,95.4724503,0.880707622,15224,0.67852902,1
16194,528.120972,226.8743896,91.6351852,0.914801955,16524,0.55201799,1
11433,421.463989,168.7527008,87.5269012,0.854974747,11678,0.72937798,2
14961,502.908997,215.1925049,89.2314224,0.909977078,15218,0.67531824,1
12442,459.535004,187.5088501,87.1873016,0.88532275,12941,0.58757967,1
10032,403.096008,165.6066132,78.4832764,0.880571187,10307,0.74598455,2
15072,511.175995,221.7821045,87.3817291,0.919111252,15392,0.55087721,1
12818,439.951996,179.2016907,91.8677216,0.858597755,13005,0.62581778,2
10774,428.799988,179.6996613,77.9217529,0.901094794,11033,0.71654695,2
11593,442.670013,189.7674408,78.483757,0.9104684,11806,0.63067132,2
11689,444.89801,191.9359741,78.1000442,0.913469672,11935,0.54929513,1
12599,455.281006,188.0159149,86.3744888,0.888229549,12897,0.62125248,1
14007,490.660004,205.3961182,88.0698395,0.903408706,14433,0.76893938,1
10604,409.510986,172.3027039,78.9188309,0.888939679,10755,0.58618021,2
11215,421.179993,179.5335083,79.6901779,0.896089435,11373,0.58290023,2
13166,465.967011,195.9054108,86.0058975,0.898478508,13383,0.65800393,2
15953,522.185974,220.7552338,93.042099,0.906841516,16307,0.78936172,1
11350,445.821014,195.9520874,74.5908814,0.924715579,11544,0.58429861,1
11940,423.674988,168.6340179,91.3642654,0.840513706,12191,0.66399735,2
11759,426.138,173.6890717,87.1820221,0.864900708,11941,0.69366449,2
10781,414.954987,169.7361755,82.2410431,0.874778628,11069,0.69933838,2
8965,383.481995,156.289444,74.6770782,0.878461719,9317,0.62028646,2
12315,444.622986,183.1751862,86.4649582,0.881580234,12523,0.61116624,2
13920,480.112,195.6700745,92.548439,0.881072044,14350,0.5771144,1
12598,445.184998,178.979248,91.1021576,0.860760868,12923,0.63141543,2
14843,510.10199,220.0358582,86.501358,0.919485509,15155,0.53315371,1
13982,495.341003,214.1675568,84.7772827,0.91831708,14298,0.7814666,1
12746,446.134003,182.3410492,89.7605057,0.870444179,12993,0.80916709,2
14608,504.306,210.269928,90.1665192,0.903393149,15125,0.6351304,1
15042,504.720001,214.5212097,90.2087097,0.907287061,15375,0.69561601,1
11036,435.498993,186.0784149,76.3080597,0.912047088,11305,0.59757417,2
11994,444.760986,183.4491272,84.4269714,0.887804866,12262,0.72418791,2
14626,502.356995,212.7346954,88.5833893,0.909180105,14997,0.58150446,1
11232,427.429993,180.4371948,80.5656052,0.894782543,11424,0.59878451,2
12070,432.868012,177.194397,87.3762054,0.869967341,12283,0.76276541,2
10697,408.843994,163.8752289,84.5850525,0.856495082,10995,0.75811482,2
9817,407.746002,170.0886536,74.7061081,0.89838022,10032,0.5830611,2
14268,485.634003,202.2508545,91.0527115,0.892929316,14586,0.61699462,1
12749,443.437012,177.1732025,92.9159775,0.851449966,13028,0.74010217,2
14966,499.638,205.474823,93.3816223,0.890763342,15387,0.58142966,1
11659,442.338013,186.1499634,81.0451736,0.900248826,11974,0.68906617,2
14930,506.781006,207.5966644,92.5515137,0.8951208,15361,0.61251283,1
11764,430.183991,171.9667358,88.3549042,0.85791558,12010,0.62691182,2
11945,414.145996,162.3527832,94.9472809,0.811162531,12106,0.79776931,2
9763,404.145996,169.1858521,74.5542831,0.89767164,10047,0.70869631,2
12042,441.809998,182.1767426,85.0435944,0.884352803,12302,0.64080459,2
12752,459.447998,196.4300537,83.1092682,0.906083703,13059,0.79067463,1
15862,507.548004,214.8732452,94.8001175,0.897413313,16098,0.80833715,1
11618,434.177002,179.415451,83.3463821,0.885550022,11820,0.6167649,2
12308,436.640015,174.938446,90.6161728,0.85538733,12544,0.68652386,2
11719,430.511993,175.5174561,86.5100098,0.87009418,12000,0.6993078,2
11665,435.705994,182.7518921,81.9731979,0.893758178,11895,0.64590257,2
12219,436.205994,179.4359131,87.9339676,0.871689975,12434,0.60340738,2
10843,412.367004,168.2745056,83.9427338,0.866691768,11082,0.78743648,2
14850,511.990997,223.1473694,85.499733,0.923684597,15131,0.57669902,1
13033,466.139008,198.2071075,84.5166626,0.904531956,13234,0.76927161,2
12988,461.990997,188.7729034,88.5092163,0.88326925,13259,0.5951519,1
11928,432.52301,171.0195313,90.0660171,0.850087345,12195,0.63487333,2
13434,483.36499,204.5680237,84.1559982,0.911462128,13773,0.72225809,1
13244,467.644012,193.4249725,88.6365356,0.888824582,13672,0.79792744,1
12277,450.325989,190.7417755,82.859993,0.90071559,12482,0.76340008,2
11966,456.846008,194.2702637,79.3506851,0.912778378,12337,0.57459784,1
14622,481.615997,200.0535583,94.3836365,0.881709993,14845,0.60894555,1
15149,509.136993,214.0074615,91.2837296,0.90446651,15516,0.70710421,1
10598,411.479004,162.2022858,85.221405,0.850854099,10936,0.59352601,2
11382,418.335998,169.8829651,86.6600876,0.860105395,11575,0.62000215,2
11529,420.455994,168.2574615,88.4854965,0.850550473,11748,0.71008867,2
14312,488.419006,208.1702423,88.4086533,0.905336916,14692,0.79334813,1
14608,483.161011,201.0349426,93.4607315,0.885364294,14845,0.6550085,2
12279,441.227997,180.4839478,88.0379791,0.872961879,12525,0.59647334,2
10187,409.356995,170.0636139,77.5508652,0.889974177,10391,0.68539327,2
10796,416.259003,168.6011963,82.7127304,0.871394992,10985,0.59818262,2
14209,496.272003,208.8229065,87.7580338,0.90740788,14667,0.56573498,1
11299,420.738007,170.820816,84.8657455,0.867858469,11488,0.64257282,2
13200,477.851013,202.5969543,83.6883698,0.910695612,13585,0.64139944,1
12382,453.602997,190.1286163,83.8501663,0.89749819,12605,0.63831323,2
12019,442.112,183.9819336,84.3091507,0.88882494,12290,0.58006757,2
16559,524.129028,223.637619,94.9479065,0.905399144,16961,0.77508891,1
13077,472.904999,203.4450684,82.5701294,0.913935423,13405,0.62737477,1
12184,437.838989,180.1070862,87.2916946,0.874699593,12398,0.77373469,2
11694,431.389008,177.0701599,85.1100235,0.87690866,11875,0.68788236,2
12231,450.558991,187.5421448,84.0381012,0.893982172,12504,0.70715773,2
10600,414.865997,174.6505432,78.2321091,0.894066095,10800,0.60282075,2
12563,457.363007,183.5114288,88.70047,0.875426531,12877,0.59349018,2
11772,436.596008,181.4926605,83.7327194,0.887215137,11984,0.57201165,2
12213,450.218994,188.3167877,83.7176895,0.895750165,12447,0.71798944,2
12172,434.027008,180.7236938,86.3144684,0.878574908,12311,0.79513979,2
8505,359.100006,147.7988892,73.8086853,0.866379678,8651,0.67725754,2
11846,437.346985,182.6288147,82.9129639,0.891003132,12019,0.57932317,2
11226,416.082001,166.272644,87.0969391,0.851828992,11515,0.63545793,2
14143,483.86499,200.8781281,90.5923462,0.892533243,14427,0.59765887,1
9983,402.661987,167.3749542,76.7659607,0.888618767,10187,0.59692657,2
14106,487.252014,209.5693817,86.5551987,0.910724461,14348,0.54270548,1
12411,443.554993,178.2272186,90.2240448,0.862398267,12780,0.6405347,2
10513,410.035004,165.656601,82.552536,0.866984367,10789,0.72553486,2
12918,459.828003,193.3465729,86.0588303,0.895480156,13179,0.77669555,2
17856,530.416016,223.2923584,102.9012756,0.887485027,18062,0.79572195,1
11889,440.947998,178.9921417,85.9199448,0.877257109,12185,0.76378006,2
14142,470.713013,180.6985779,101.7622604,0.826347649,14709,0.70274299,2
15655,488.903015,199.5566864,101.026207,0.862384856,15880,0.63375437,1
10577,402.170013,162.5910187,83.9633636,0.856342435,10771,0.76071632,2
12205,438.355988,174.43573,90.326477,0.855489016,12491,0.61847574,2
13221,448.644989,181.138916,93.8222046,0.855406523,13378,0.62540209,2
13132,471.803986,199.5565338,84.9883347,0.904776812,13423,0.75367308,1
10683,408.282013,170.3451691,80.4470596,0.881459773,10845,0.68833762,2
12303,439.341003,184.3000183,85.2923737,0.886467457,12468,0.59746504,2
14145,486.608002,209.3532104,86.7894745,0.910021961,14370,0.76666665,1
9371,394.428009,169.184082,70.8647003,0.90805012,9528,0.77799916,2
10763,411.28299,168.5705872,81.7990189,0.874374986,10963,0.76730591,2
12043,441.156006,175.5320587,88.6882477,0.862970769,12376,0.66772014,2
16053,523.840027,220.9137726,93.8916779,0.905186296,16496,0.74797314,1
11972,433.092011,177.8142395,86.388176,0.874051213,12249,0.71440506,2
12346,456.904999,193.6128845,82.035614,0.905798137,12529,0.58673132,1
12084,434.674011,177.5254211,88.0461731,0.868343234,12321,0.62721896,2
11573,446.924011,186.3487854,80.1422882,0.902797401,11884,0.57224089,2
12325,454.049011,192.6950531,82.5529099,0.903583407,12583,0.78603315,2
13621,473.898987,198.845871,88.428688,0.895674765,13989,0.60846066,1
11905,433.25,172.7705994,89.2366028,0.856285155,12224,0.7320748,2
12124,431.752014,173.8032684,89.89888,0.855837345,12389,0.77012002,2
17437,536.898987,230.2574615,97.3114777,0.906306863,17650,0.75915366,1
11099,421.915985,168.9326324,86.0898514,0.860405207,11415,0.59800649,2
13655,477.626007,203.9560394,86.2228317,0.90624541,13857,0.73782891,1
12215,445.295013,180.9094696,87.4058533,0.875539303,12448,0.58810782,2
12089,440.726013,179.962326,86.6595688,0.876422524,12390,0.66686892,2
14061,470.748993,190.2900085,95.0054016,0.866448581,14347,0.61801159,1
11889,426.647003,172.2679901,89.4428101,0.854648292,12162,0.61157405,2
11476,424.782989,169.0904236,88.1805954,0.853251517,11845,0.6245442,2
11200,428.166992,176.1075134,82.362442,0.88389641,11424,0.58424622,2
11732,441.122986,176.48349,86.1924667,0.872626424,12076,0.63747013,2
12256,453.464996,189.9711304,83.1052933,0.89923656,12565,0.58361906,1
14589,495.929993,210.2839355,89.4249496,0.905072153,14853,0.66510141,1
13982,479.785004,204.5423889,88.2796478,0.902067065,14221,0.77291322,1
12734,470.614014,204.4029083,80.1652985,0.919883132,12982,0.71459037,1
13913,474.451996,199.1174316,89.7170334,0.892739356,14164,0.67310113,1
11419,431.513,175.9565277,83.672699,0.87969923,11732,0.66777778,2
17263,520.302978,215.0044098,103.367218,0.876847923,17565,0.66187412,1
13121,475.910004,202.6862335,83.1302185,0.912021518,13439,0.57197034,1
15319,506.024994,208.2277527,94.8387451,0.890257895,15813,0.57370234,1
13263,487.890991,214.4280396,79.641098,0.928468287,13491,0.674447,1
10662,420.195007,175.8825073,78.5162811,0.894826949,10944,0.56942964,2
11542,426.403992,175.2760773,84.4568939,0.876253366,11738,0.62728262,2
11741,445.980011,184.4162598,82.4752808,0.894422233,12215,0.57039446,2
11088,421.157013,169.4209442,85.3756714,0.863746643,11373,0.75413179,2
12768,464.820007,195.3881531,84.3599167,0.901990652,13085,0.58298707,1
15975,522.804016,218.4176788,94.0441284,0.902557135,16290,0.56763673,1
10488,416.609009,175.3978882,77.3137054,0.897610068,10720,0.71756977,2
13130,467.921997,196.1468048,86.2071152,0.898241103,13462,0.57481831,1
12287,451.207001,190.1193237,83.281868,0.898950338,12599,0.59001201,2
12062,432.623993,175.8968048,88.7830429,0.863268495,12318,0.61591095,2
15344,501.799988,212.422699,92.9614029,0.899157763,15604,0.79420292,1
9516,386.821014,155.5244904,79.2283554,0.860513926,9753,0.69888365,2
10267,424.949005,182.4091187,72.5378647,0.917530358,10455,0.54742736,2
14918,500.270996,210.4246063,91.2105408,0.901173055,15185,0.64072502,1
14730,483.705994,196.4512634,96.8864288,0.869925559,15006,0.65309924,1
14831,493.760986,208.2685394,91.5423202,0.898223102,15099,0.79022807,1
11343,416.468994,171.6786041,84.9017258,0.869155586,11492,0.73474544,2
12624,451.756988,188.2363586,86.3559876,0.888558388,12878,0.80902332,2
11454,419.312988,174.1763153,84.3767395,0.874828398,11604,0.8221361,2
10901,410.390015,174.6985779,79.864891,0.889385402,11038,0.82696098,2
15073,498.362,205.8031006,93.9962769,0.889605761,15476,0.61392146,1
13263,474.497986,197.8428955,86.6863174,0.898898304,13607,0.56009293,1
12234,449.380005,188.6259308,83.9093323,0.895607471,12492,0.59474963,1
10765,413.677002,164.7950287,84.7912064,0.857475221,11127,0.60870796,2
18913,541.745972,227.1354828,106.9483566,0.88220948,19099,0.80412418,1
13425,477.197998,199.7563629,86.6409683,0.901041329,13784,0.61167306,1
14784,481.985992,200.0271606,94.9805603,0.880073071,15005,0.72159314,1
12725,441.679993,170.2327576,97.7390289,0.81875062,13081,0.64121944,2
9903,398.667999,163.0058441,79.1322327,0.874260843,10152,0.59441775,2
9961,397.929993,166.0079803,77.4435883,0.884518445,10130,0.6279788,2
12802,457.661011,192.062973,85.5414963,0.895340383,13001,0.75635117,2
13080,474.26001,198.9573669,84.750061,0.904736817,13511,0.70277238,1
10782,412.880005,165.5458679,84.3469009,0.860466063,11112,0.69471651,2
13218,458.763,183.630661,93.5039597,0.860650718,13547,0.77661574,2
14337,501.765991,219.3126678,83.4464416,0.92478472,14631,0.7431578,1
12003,433.520996,178.5503845,86.4327316,0.875023544,12171,0.76647508,2
12613,459.912994,193.3721466,84.3145294,0.899935961,12937,0.62788731,2
13268,473.433991,200.7008362,84.7003479,0.906585157,13562,0.71622133,1
10510,420.022003,175.7176971,78.4013901,0.894944191,10756,0.57281446,2
13112,456.216003,182.4642181,93.3344803,0.859270096,13413,0.68078917,2
12854,474.138,202.1957092,81.7469559,0.914628148,13242,0.64327896,1
11969,442.158997,177.6001129,87.8629532,0.869050443,12352,0.59273016,2
11869,434.252014,177.8726501,86.1655502,0.874834061,12144,0.62151122,2
16253,525.481995,218.5275574,95.9118424,0.898535728,16690,0.56796897,1
11434,404.709992,161.0792694,90.8681946,0.825692177,11591,0.80294943,2
10663,403.255005,163.9362793,83.7474136,0.859667778,10884,0.65217125,2
12878,459.604004,192.1722717,85.9566879,0.894389093,13213,0.57624841,1
11646,435.606995,177.8407898,84.5472336,0.879764497,11902,0.62211537,2
13424,461.468994,186.5067444,92.6717529,0.867818415,13702,0.67552334,1
14587,497.946991,211.6872864,88.913208,0.907514155,14926,0.64868593,1
12010,428.140015,171.2221832,90.1030731,0.850339293,12222,0.66574282,2
10831,425.601013,182.2354584,76.1951599,0.908394694,11017,0.58864129,2
12317,442.809998,179.3353271,88.7638474,0.868915677,12589,0.66060609,2
14217,472.315002,196.7444763,92.9037857,0.881488621,14426,0.59987342,2
15739,525.000977,228.2445984,88.8492737,0.921122789,15978,0.57324445,1
14269,501.040008,214.6693573,85.643158,0.916971028,14733,0.70000982,1
14138,490.834015,206.1808472,89.367279,0.901181817,14523,0.7625674,1
11014,413.440002,165.7452087,86.5546646,0.85281378,11182,0.58262801,2
11944,424.546997,171.6155243,89.7621384,0.852306902,12177,0.62721211,2
13481,447.92099,182.9851379,94.3671875,0.856763482,13647,0.78078306,2
12682,459.964996,195.4355011,83.6043243,0.903880656,12892,0.58281249,1
11911,441.059998,185.2055817,82.2436523,0.89599365,12119,0.5804581,2
12798,469.298004,202.1654053,81.5806808,0.914964497,13152,0.78036582,1
14706,503.307007,212.684021,89.086586,0.90804702,15074,0.59596372,1
11359,422.846985,171.2399902,85.9152069,0.865027785,11665,0.65963995,2
9822,398.334992,160.62323,79.2884598,0.869671941,10085,0.63151801,2
12537,440.105988,177.2747192,91.0868149,0.857899606,12845,0.6704278,2
10727,406.453003,168.9637146,81.3238678,0.876550615,10868,0.79778373,2
11626,420.789002,168.4697113,89.0751953,0.848789334,11857,0.63634372,2
10546,428.545013,179.5966187,77.1463318,0.903041482,10893,0.59764254,2
10623,423.02301,175.0342712,78.4209061,0.894017696,10897,0.58729547,2
14741,497.225006,212.4633636,89.4537277,0.907046139,15036,0.55371499,1
9593,396.049988,162.5907288,75.999176,0.884032071,9828,0.74479812,2
10982,411.574005,164.9113617,86.4507141,0.851579607,11289,0.70379388,2
12162,450.790985,186.6923676,84.6376724,0.891330719,12502,0.65801007,2
12110,458.075989,192.4991455,81.794281,0.9052369,12562,0.70868444,1
12912,459.739014,188.7303619,88.962326,0.881934166,13205,0.6904813,2
12540,456.201996,185.9806976,87.5102463,0.882381856,12854,0.59006214,2
11410,436.368988,180.802597,81.640213,0.892249167,11710,0.61782545,2
12673,441.713989,177.0299225,92.5874863,0.852329791,12950,0.62177414,2
10691,407.087006,163.291748,84.5892029,0.855365515,10921,0.61210352,2
15189,506.821991,209.1895447,93.6198044,0.894266009,15629,0.67407805,1
14792,499.203003,206.160614,92.6803436,0.893253148,15326,0.69468838,1
13814,481.415985,203.0623474,87.3184814,0.902824938,14112,0.63747114,1
14675,493.928986,199.2336273,95.6833649,0.877127767,15317,0.6168558,1
12495,458.407013,187.6042023,87.0256958,0.885898411,12993,0.67493111,1
13831,483.615997,202.8757782,88.290863,0.900335431,14270,0.59106839,1
